listed_sym,listing_date,entry_ts,exit_ts,sym,log_return,era,quarter,btc_30d_ret
HUMAUSDT,2025-05-26,2025-05-27,2025-06-01,XRPUSDT,-0.06056778064283896,2025H1,2025Q2,0.1621416244472882
HUMAUSDT,2025-05-26,2025-05-27,2025-06-01,DOGEUSDT,-0.16014630101211533,2025H1,2025Q2,0.1621416244472882
HUMAUSDT,2025-05-26,2025-05-27,2025-06-01,ADAUSDT,-0.10276087346995519,2025H1,2025Q2,0.1621416244472882
HUMAUSDT,2025-05-26,2025-05-27,2025-06-01,AVAXUSDT,-0.10286172403213824,2025H1,2025Q2,0.1621416244472882
HUMAUSDT,2025-05-26,2025-05-27,2025-06-01,LINKUSDT,-0.1058330141095198,2025H1,2025Q2,0.1621416244472882
HUMAUSDT,2025-05-26,2025-05-27,2025-06-01,LTCUSDT,-0.08731777300887855,2025H1,2025Q2,0.1621416244472882
HUMAUSDT,2025-05-26,2025-05-27,2025-06-01,BCHUSDT,0.0,2025H1,2025Q2,0.1621416244472882
HUMAUSDT,2025-05-26,2025-05-27,2025-06-01,FILUSDT,-0.07135269405643375,2025H1,2025Q2,0.1621416244472882
HUMAUSDT,2025-05-26,2025-05-27,2025-06-01,NEARUSDT,-0.13358302284886742,2025H1,2025Q2,0.1621416244472882
HUMAUSDT,2025-05-26,2025-05-27,2025-06-01,WIFUSDT,-0.27736145479228974,2025H1,2025Q2,0.1621416244472882
MERLUSDT,2025-05-29,2025-05-30,2025-06-04,BTCUSDT,-0.0025150062091061393,2025H1,2025Q2,0.10438129680605912
MERLUSDT,2025-05-29,2025-05-30,2025-06-04,ETHUSDT,-0.015440032413981555,2025H1,2025Q2,0.10438129680605912
MERLUSDT,2025-05-29,2025-05-30,2025-06-04,BNBUSDT,-0.020862325972939227,2025H1,2025Q2,0.10438129680605912
MERLUSDT,2025-05-29,2025-05-30,2025-06-04,SOLUSDT,-0.07274689729442609,2025H1,2025Q2,0.10438129680605912
MERLUSDT,2025-05-29,2025-05-30,2025-06-04,XRPUSDT,-0.00013377628166492337,2025H1,2025Q2,0.10438129680605912
MERLUSDT,2025-05-29,2025-05-30,2025-06-04,DOGEUSDT,-0.10755130125449822,2025H1,2025Q2,0.10438129680605912
MERLUSDT,2025-05-29,2025-05-30,2025-06-04,ADAUSDT,-0.055415444324179323,2025H1,2025Q2,0.10438129680605912
MERLUSDT,2025-05-29,2025-05-30,2025-06-04,AVAXUSDT,-0.05239216436730342,2025H1,2025Q2,0.10438129680605912
MERLUSDT,2025-05-29,2025-05-30,2025-06-04,LINKUSDT,-0.06456512785044652,2025H1,2025Q2,0.10438129680605912
MERLUSDT,2025-05-29,2025-05-30,2025-06-04,LTCUSDT,-0.040759366748396524,2025H1,2025Q2,0.10438129680605912
MERLUSDT,2025-05-29,2025-05-30,2025-06-04,BCHUSDT,-0.02250894916716413,2025H1,2025Q2,0.10438129680605912
MERLUSDT,2025-05-29,2025-05-30,2025-06-04,FILUSDT,-0.052017669645592374,2025H1,2025Q2,0.10438129680605912
MERLUSDT,2025-05-29,2025-05-30,2025-06-04,NEARUSDT,-0.09480177292261827,2025H1,2025Q2,0.10438129680605912
MERLUSDT,2025-05-29,2025-05-30,2025-06-04,WIFUSDT,-0.0824710740708467,2025H1,2025Q2,0.10438129680605912
1000000BOBUSDT,2025-06-05,2025-06-06,2025-06-11,BTCUSDT,0.08269589299935111,2025H1,2025Q2,0.07476770417905643
1000000BOBUSDT,2025-06-05,2025-06-06,2025-06-11,ETHUSDT,0.1533368641062627,2025H1,2025Q2,0.07476770417905643
1000000BOBUSDT,2025-06-05,2025-06-06,2025-06-11,BNBUSDT,0.061834006116077075,2025H1,2025Q2,0.07476770417905643
1000000BOBUSDT,2025-06-05,2025-06-06,2025-06-11,SOLUSDT,0.13419864568982998,2025H1,2025Q2,0.07476770417905643
1000000BOBUSDT,2025-06-05,2025-06-06,2025-06-11,XRPUSDT,0.09669098167025364,2025H1,2025Q2,0.07476770417905643
1000000BOBUSDT,2025-06-05,2025-06-06,2025-06-11,DOGEUSDT,0.14744329670914477,2025H1,2025Q2,0.07476770417905643
1000000BOBUSDT,2025-06-05,2025-06-06,2025-06-11,ADAUSDT,0.13646661033045984,2025H1,2025Q2,0.07476770417905643
1000000BOBUSDT,2025-06-05,2025-06-06,2025-06-11,AVAXUSDT,0.18626444340249895,2025H1,2025Q2,0.07476770417905643
1000000BOBUSDT,2025-06-05,2025-06-06,2025-06-11,LINKUSDT,0.1808837420243271,2025H1,2025Q2,0.07476770417905643
1000000BOBUSDT,2025-06-05,2025-06-06,2025-06-11,LTCUSDT,0.11039987383436725,2025H1,2025Q2,0.07476770417905643
1000000BOBUSDT,2025-06-05,2025-06-06,2025-06-11,BCHUSDT,0.1289873210583895,2025H1,2025Q2,0.07476770417905643
1000000BOBUSDT,2025-06-05,2025-06-06,2025-06-11,FILUSDT,0.14394650965301667,2025H1,2025Q2,0.07476770417905643
1000000BOBUSDT,2025-06-05,2025-06-06,2025-06-11,NEARUSDT,0.16962060159939013,2025H1,2025Q2,0.07476770417905643
1000000BOBUSDT,2025-06-05,2025-06-06,2025-06-11,WIFUSDT,0.21782613338757806,2025H1,2025Q2,0.07476770417905643
HOMEUSDT,2025-06-10,2025-06-11,2025-06-16,BTCUSDT,-0.043871108029163136,2025H1,2025Q2,0.05704438321070904
HOMEUSDT,2025-06-10,2025-06-11,2025-06-16,ETHUSDT,-0.10125163776124349,2025H1,2025Q2,0.05704438321070904
HOMEUSDT,2025-06-10,2025-06-11,2025-06-16,BNBUSDT,-0.039235557326572336,2025H1,2025Q2,0.05704438321070904
HOMEUSDT,2025-06-10,2025-06-11,2025-06-16,SOLUSDT,-0.07711372454737231,2025H1,2025Q2,0.05704438321070904
HOMEUSDT,2025-06-10,2025-06-11,2025-06-16,XRPUSDT,-0.06483337080973582,2025H1,2025Q2,0.05704438321070904
HOMEUSDT,2025-06-10,2025-06-11,2025-06-16,DOGEUSDT,-0.12300128479461214,2025H1,2025Q2,0.05704438321070904
HOMEUSDT,2025-06-10,2025-06-11,2025-06-16,ADAUSDT,-0.12404738272667731,2025H1,2025Q2,0.05704438321070904
HOMEUSDT,2025-06-10,2025-06-11,2025-06-16,AVAXUSDT,-0.16790040844459952,2025H1,2025Q2,0.05704438321070904
HOMEUSDT,2025-06-10,2025-06-11,2025-06-16,LINKUSDT,-0.15102618232225737,2025H1,2025Q2,0.05704438321070904
HOMEUSDT,2025-06-10,2025-06-11,2025-06-16,LTCUSDT,-0.07871233251693847,2025H1,2025Q2,0.05704438321070904
HOMEUSDT,2025-06-10,2025-06-11,2025-06-16,BCHUSDT,0.048156173207850615,2025H1,2025Q2,0.05704438321070904
HOMEUSDT,2025-06-10,2025-06-11,2025-06-16,FILUSDT,-0.12094737756897808,2025H1,2025Q2,0.05704438321070904
HOMEUSDT,2025-06-10,2025-06-11,2025-06-16,NEARUSDT,-0.17932080435471634,2025H1,2025Q2,0.05704438321070904
HOMEUSDT,2025-06-10,2025-06-11,2025-06-16,WIFUSDT,-0.1890634847198872,2025H1,2025Q2,0.05704438321070904
PUMPBTCUSDT,2025-06-13,2025-06-14,2025-06-19,BTCUSDT,-0.010977980964734757,2025H1,2025Q2,0.01586470551369379
PUMPBTCUSDT,2025-06-13,2025-06-14,2025-06-19,ETHUSDT,-0.020922528034853033,2025H1,2025Q2,0.01586470551369379
PUMPBTCUSDT,2025-06-13,2025-06-14,2025-06-19,BNBUSDT,-0.01656314321305007,2025H1,2025Q2,0.01586470551369379
PUMPBTCUSDT,2025-06-13,2025-06-14,2025-06-19,SOLUSDT,-0.014648302068069347,2025H1,2025Q2,0.01586470551369379
PUMPBTCUSDT,2025-06-13,2025-06-14,2025-06-19,XRPUSDT,0.010935147423090855,2025H1,2025Q2,0.01586470551369379
PUMPBTCUSDT,2025-06-13,2025-06-14,2025-06-19,DOGEUSDT,-0.0548285460120354,2025H1,2025Q2,0.01586470551369379
PUMPBTCUSDT,2025-06-13,2025-06-14,2025-06-19,ADAUSDT,-0.06038115761177416,2025H1,2025Q2,0.01586470551369379
PUMPBTCUSDT,2025-06-13,2025-06-14,2025-06-19,AVAXUSDT,-0.06532565075039459,2025H1,2025Q2,0.01586470551369379
PUMPBTCUSDT,2025-06-13,2025-06-14,2025-06-19,LINKUSDT,-0.023729033209332423,2025H1,2025Q2,0.01586470551369379
PUMPBTCUSDT,2025-06-13,2025-06-14,2025-06-19,LTCUSDT,-0.01714627648202236,2025H1,2025Q2,0.01586470551369379
PUMPBTCUSDT,2025-06-13,2025-06-14,2025-06-19,BCHUSDT,0.021523279472139525,2025H1,2025Q2,0.01586470551369379
PUMPBTCUSDT,2025-06-13,2025-06-14,2025-06-19,FILUSDT,-0.029298567703699926,2025H1,2025Q2,0.01586470551369379
PUMPBTCUSDT,2025-06-13,2025-06-14,2025-06-19,NEARUSDT,-0.02305186819510272,2025H1,2025Q2,0.01586470551369379
PUMPBTCUSDT,2025-06-13,2025-06-14,2025-06-19,WIFUSDT,-0.07428855906166183,2025H1,2025Q2,0.01586470551369379
SPKUSDT,2025-06-17,2025-06-18,2025-06-23,BTCUSDT,-0.036088562185789846,2025H1,2025Q2,-0.00662171330672523
SPKUSDT,2025-06-17,2025-06-18,2025-06-23,ETHUSDT,-0.12109462414175659,2025H1,2025Q2,-0.00662171330672523
SPKUSDT,2025-06-17,2025-06-18,2025-06-23,BNBUSDT,-0.05130628912143474,2025H1,2025Q2,-0.00662171330672523
SPKUSDT,2025-06-17,2025-06-18,2025-06-23,SOLUSDT,-0.1148973726810469,2025H1,2025Q2,-0.00662171330672523
SPKUSDT,2025-06-17,2025-06-18,2025-06-23,XRPUSDT,-0.06915506433460253,2025H1,2025Q2,-0.00662171330672523
SPKUSDT,2025-06-17,2025-06-18,2025-06-23,DOGEUSDT,-0.11408279482572645,2025H1,2025Q2,-0.00662171330672523
SPKUSDT,2025-06-17,2025-06-18,2025-06-23,ADAUSDT,-0.1182760107711245,2025H1,2025Q2,-0.00662171330672523
SPKUSDT,2025-06-17,2025-06-18,2025-06-23,AVAXUSDT,-0.11779649542177995,2025H1,2025Q2,-0.00662171330672523
SPKUSDT,2025-06-17,2025-06-18,2025-06-23,LINKUSDT,-0.10929707278491761,2025H1,2025Q2,-0.00662171330672523
SPKUSDT,2025-06-17,2025-06-18,2025-06-23,LTCUSDT,-0.048558544523487394,2025H1,2025Q2,-0.00662171330672523
SPKUSDT,2025-06-17,2025-06-18,2025-06-23,BCHUSDT,-0.017978012295408317,2025H1,2025Q2,-0.00662171330672523
SPKUSDT,2025-06-17,2025-06-18,2025-06-23,FILUSDT,-0.14609731777874096,2025H1,2025Q2,-0.00662171330672523
SPKUSDT,2025-06-17,2025-06-18,2025-06-23,NEARUSDT,-0.1206519740684638,2025H1,2025Q2,-0.00662171330672523
SPKUSDT,2025-06-17,2025-06-18,2025-06-23,WIFUSDT,-0.11583637356607578,2025H1,2025Q2,-0.00662171330672523
HUSDT,2025-06-25,2025-06-26,2025-07-01,BTCUSDT,-0.001978090500660792,2025H1,2025Q2,-0.018143196806297834
HUSDT,2025-06-25,2025-06-26,2025-07-01,ETHUSDT,0.027086311270408246,2025H1,2025Q2,-0.018143196806297834
HUSDT,2025-06-25,2025-06-26,2025-07-01,BNBUSDT,0.017094958019510446,2025H1,2025Q2,-0.018143196806297834
HUSDT,2025-06-25,2025-06-26,2025-07-01,SOLUSDT,0.07593321219205894,2025H1,2025Q2,-0.018143196806297834
HUSDT,2025-06-25,2025-06-26,2025-07-01,XRPUSDT,0.023386794702109,2025H1,2025Q2,-0.018143196806297834
HUSDT,2025-06-25,2025-06-26,2025-07-01,DOGEUSDT,0.0033984739591115514,2025H1,2025Q2,-0.018143196806297834
HUSDT,2025-06-25,2025-06-26,2025-07-01,ADAUSDT,0.009132483563272472,2025H1,2025Q2,-0.018143196806297834
HUSDT,2025-06-25,2025-06-26,2025-07-01,AVAXUSDT,0.02178956235092582,2025H1,2025Q2,-0.018143196806297834
HUSDT,2025-06-25,2025-06-26,2025-07-01,LINKUSDT,0.017809103345070774,2025H1,2025Q2,-0.018143196806297834
HUSDT,2025-06-25,2025-06-26,2025-07-01,LTCUSDT,0.016757877365626932,2025H1,2025Q2,-0.018143196806297834
HUSDT,2025-06-25,2025-06-26,2025-07-01,BCHUSDT,0.046816672316293564,2025H1,2025Q2,-0.018143196806297834
HUSDT,2025-06-25,2025-06-26,2025-07-01,FILUSDT,0.02021158433093712,2025H1,2025Q2,-0.018143196806297834
HUSDT,2025-06-25,2025-06-26,2025-07-01,NEARUSDT,0.004202667871496199,2025H1,2025Q2,-0.018143196806297834
HUSDT,2025-06-25,2025-06-26,2025-07-01,WIFUSDT,0.08791311867030298,2025H1,2025Q2,-0.018143196806297834
ICNTUSDT,2025-07-03,2025-07-04,2025-07-09,BTCUSDT,-0.005939365065372255,2025H2,2025Q3,0.03147499374055096
ICNTUSDT,2025-07-03,2025-07-04,2025-07-09,ETHUSDT,0.009073903959989351,2025H2,2025Q3,0.03147499374055096
ICNTUSDT,2025-07-03,2025-07-04,2025-07-09,BNBUSDT,-0.005058714400750553,2025H2,2025Q3,0.03147499374055096
ICNTUSDT,2025-07-03,2025-07-04,2025-07-09,SOLUSDT,-0.004805011713199361,2025H2,2025Q3,0.03147499374055096
ICNTUSDT,2025-07-03,2025-07-04,2025-07-09,XRPUSDT,0.023394416899806068,2025H2,2025Q3,0.03147499374055096
ICNTUSDT,2025-07-03,2025-07-04,2025-07-09,DOGEUSDT,-0.006710455523805649,2025H2,2025Q3,0.03147499374055096
ICNTUSDT,2025-07-03,2025-07-04,2025-07-09,ADAUSDT,-0.018704732707240088,2025H2,2025Q3,0.03147499374055096
ICNTUSDT,2025-07-03,2025-07-04,2025-07-09,AVAXUSDT,-0.008995887903040848,2025H2,2025Q3,0.03147499374055096
ICNTUSDT,2025-07-03,2025-07-04,2025-07-09,LINKUSDT,0.02251189852570588,2025H2,2025Q3,0.03147499374055096
ICNTUSDT,2025-07-03,2025-07-04,2025-07-09,LTCUSDT,-0.014138108029172024,2025H2,2025Q3,0.03147499374055096
ICNTUSDT,2025-07-03,2025-07-04,2025-07-09,BCHUSDT,0.009889452032441879,2025H2,2025Q3,0.03147499374055096
ICNTUSDT,2025-07-03,2025-07-04,2025-07-09,FILUSDT,-0.03525529700390064,2025H2,2025Q3,0.03147499374055096
ICNTUSDT,2025-07-03,2025-07-04,2025-07-09,NEARUSDT,-0.012834874134126694,2025H2,2025Q3,0.03147499374055096
ICNTUSDT,2025-07-03,2025-07-04,2025-07-09,WIFUSDT,-0.08375409320118292,2025H2,2025Q3,0.03147499374055096
MUSDT,2025-07-07,2025-07-08,2025-07-13,BTCUSDT,0.0817398405109492,2025H2,2025Q3,0.03024892005318125
MUSDT,2025-07-07,2025-07-08,2025-07-13,ETHUSDT,0.14605028876368625,2025H2,2025Q3,0.03024892005318125
MUSDT,2025-07-07,2025-07-08,2025-07-13,BNBUSDT,0.037310504021922014,2025H2,2025Q3,0.03024892005318125
MUSDT,2025-07-07,2025-07-08,2025-07-13,SOLUSDT,0.07593018251896753,2025H2,2025Q3,0.03024892005318125
MUSDT,2025-07-07,2025-07-08,2025-07-13,XRPUSDT,0.18650626126899683,2025H2,2025Q3,0.03024892005318125
MUSDT,2025-07-07,2025-07-08,2025-07-13,DOGEUSDT,0.16116545482680728,2025H2,2025Q3,0.03024892005318125
MUSDT,2025-07-07,2025-07-08,2025-07-13,ADAUSDT,0.19892996909283975,2025H2,2025Q3,0.03024892005318125
MUSDT,2025-07-07,2025-07-08,2025-07-13,AVAXUSDT,0.1391936746695116,2025H2,2025Q3,0.03024892005318125
MUSDT,2025-07-07,2025-07-08,2025-07-13,LINKUSDT,0.11743539094577286,2025H2,2025Q3,0.03024892005318125
MUSDT,2025-07-07,2025-07-08,2025-07-13,LTCUSDT,0.0755604052340367,2025H2,2025Q3,0.03024892005318125
MUSDT,2025-07-07,2025-07-08,2025-07-13,BCHUSDT,0.019160733085495693,2025H2,2025Q3,0.03024892005318125
MUSDT,2025-07-07,2025-07-08,2025-07-13,FILUSDT,0.10610650599454777,2025H2,2025Q3,0.03024892005318125
MUSDT,2025-07-07,2025-07-08,2025-07-13,NEARUSDT,0.1407491391190102,2025H2,2025Q3,0.03024892005318125
MUSDT,2025-07-07,2025-07-08,2025-07-13,WIFUSDT,0.126915759234124,2025H2,2025Q3,0.03024892005318125
AINUSDT,2025-07-10,2025-07-11,2025-07-16,BTCUSDT,0.014573507209887829,2025H2,2025Q3,0.08195211786372014
AINUSDT,2025-07-10,2025-07-11,2025-07-16,ETHUSDT,0.06014504466466736,2025H2,2025Q3,0.08195211786372014
AINUSDT,2025-07-10,2025-07-11,2025-07-16,BNBUSDT,0.0059273207212388115,2025H2,2025Q3,0.08195211786372014
AINUSDT,2025-07-10,2025-07-11,2025-07-16,SOLUSDT,-0.002986805426682512,2025H2,2025Q3,0.08195211786372014
AINUSDT,2025-07-10,2025-07-11,2025-07-16,XRPUSDT,0.13649197592358198,2025H2,2025Q3,0.08195211786372014
AINUSDT,2025-07-10,2025-07-11,2025-07-16,DOGEUSDT,0.01949993235355028,2025H2,2025Q3,0.08195211786372014
AINUSDT,2025-07-10,2025-07-11,2025-07-16,ADAUSDT,0.09497466562570353,2025H2,2025Q3,0.08195211786372014
AINUSDT,2025-07-10,2025-07-11,2025-07-16,AVAXUSDT,0.08337388018732167,2025H2,2025Q3,0.08195211786372014
AINUSDT,2025-07-10,2025-07-11,2025-07-16,LINKUSDT,0.052840551593323355,2025H2,2025Q3,0.08195211786372014
AINUSDT,2025-07-10,2025-07-11,2025-07-16,LTCUSDT,0.014549898171104778,2025H2,2025Q3,0.08195211786372014
AINUSDT,2025-07-10,2025-07-11,2025-07-16,BCHUSDT,-0.04152327712405402,2025H2,2025Q3,0.08195211786372014
AINUSDT,2025-07-10,2025-07-11,2025-07-16,FILUSDT,0.020650829461479392,2025H2,2025Q3,0.08195211786372014
AINUSDT,2025-07-10,2025-07-11,2025-07-16,NEARUSDT,0.05642918844384959,2025H2,2025Q3,0.08195211786372014
AINUSDT,2025-07-10,2025-07-11,2025-07-16,WIFUSDT,0.02094218598066566,2025H2,2025Q3,0.08195211786372014
CUSDT,2025-07-15,2025-07-16,2025-07-21,BTCUSDT,-0.005417293273096784,2025H2,2025Q3,0.11091886564977438
CUSDT,2025-07-15,2025-07-16,2025-07-21,ETHUSDT,0.17905632985898284,2025H2,2025Q3,0.11091886564977438
CUSDT,2025-07-15,2025-07-16,2025-07-21,BNBUSDT,0.0925581996297261,2025H2,2025Q3,0.11091886564977438
CUSDT,2025-07-15,2025-07-16,2025-07-21,SOLUSDT,0.10084395901452373,2025H2,2025Q3,0.11091886564977438
CUSDT,2025-07-15,2025-07-16,2025-07-21,XRPUSDT,0.1660209913267111,2025H2,2025Q3,0.11091886564977438
CUSDT,2025-07-15,2025-07-16,2025-07-21,DOGEUSDT,0.3161458180689818,2025H2,2025Q3,0.11091886564977438
CUSDT,2025-07-15,2025-07-16,2025-07-21,ADAUSDT,0.13707405867387165,2025H2,2025Q3,0.11091886564977438
CUSDT,2025-07-15,2025-07-16,2025-07-21,AVAXUSDT,0.10581808702806202,2025H2,2025Q3,0.11091886564977438
CUSDT,2025-07-15,2025-07-16,2025-07-21,LINKUSDT,0.17962725464593363,2025H2,2025Q3,0.11091886564977438
CUSDT,2025-07-15,2025-07-16,2025-07-21,LTCUSDT,0.18765186672079512,2025H2,2025Q3,0.11091886564977438
CUSDT,2025-07-15,2025-07-16,2025-07-21,BCHUSDT,0.09782596870236669,2025H2,2025Q3,0.11091886564977438
CUSDT,2025-07-15,2025-07-16,2025-07-21,FILUSDT,0.08612915372993875,2025H2,2025Q3,0.11091886564977438
CUSDT,2025-07-15,2025-07-16,2025-07-21,NEARUSDT,0.10577226165379904,2025H2,2025Q3,0.11091886564977438
CUSDT,2025-07-15,2025-07-16,2025-07-21,WIFUSDT,0.11804137618163162,2025H2,2025Q3,0.11091886564977438
TAUSDT,2025-07-21,2025-07-22,2025-07-27,BTCUSDT,0.0049472495962381915,2025H2,2025Q3,0.1891785020915775
TAUSDT,2025-07-21,2025-07-22,2025-07-27,ETHUSDT,-0.005401498674718181,2025H2,2025Q3,0.1891785020915775
TAUSDT,2025-07-21,2025-07-22,2025-07-27,BNBUSDT,0.03471876537036858,2025H2,2025Q3,0.1891785020915775
TAUSDT,2025-07-21,2025-07-22,2025-07-27,SOLUSDT,-0.05783477504260132,2025H2,2025Q3,0.1891785020915775
TAUSDT,2025-07-21,2025-07-22,2025-07-27,XRPUSDT,-0.11439071731513532,2025H2,2025Q3,0.1891785020915775
TAUSDT,2025-07-21,2025-07-22,2025-07-27,DOGEUSDT,-0.14213764347555133,2025H2,2025Q3,0.1891785020915775
TAUSDT,2025-07-21,2025-07-22,2025-07-27,ADAUSDT,-0.08174981697727084,2025H2,2025Q3,0.1891785020915775
TAUSDT,2025-07-21,2025-07-22,2025-07-27,AVAXUSDT,-0.019772748830767014,2025H2,2025Q3,0.1891785020915775
TAUSDT,2025-07-21,2025-07-22,2025-07-27,LINKUSDT,-0.05729717243340032,2025H2,2025Q3,0.1891785020915775
TAUSDT,2025-07-21,2025-07-22,2025-07-27,LTCUSDT,-0.01403623584745249,2025H2,2025Q3,0.1891785020915775
TAUSDT,2025-07-21,2025-07-22,2025-07-27,BCHUSDT,0.06793962499695402,2025H2,2025Q3,0.1891785020915775
TAUSDT,2025-07-21,2025-07-22,2025-07-27,FILUSDT,-0.09284830343268399,2025H2,2025Q3,0.1891785020915775
TAUSDT,2025-07-21,2025-07-22,2025-07-27,NEARUSDT,-0.047781407748156444,2025H2,2025Q3,0.1891785020915775
TAUSDT,2025-07-21,2025-07-22,2025-07-27,WIFUSDT,-0.156128919839364,2025H2,2025Q3,0.1891785020915775
TAGUSDT,2025-07-25,2025-07-26,2025-07-31,BTCUSDT,0.0016459859979235233,2025H2,2025Q3,0.10265756399787862
TAGUSDT,2025-07-25,2025-07-26,2025-07-31,ETHUSDT,0.021708428350768836,2025H2,2025Q3,0.10265756399787862
TAGUSDT,2025-07-25,2025-07-26,2025-07-31,BNBUSDT,0.010000969511209181,2025H2,2025Q3,0.10265756399787862
TAGUSDT,2025-07-25,2025-07-26,2025-07-31,SOLUSDT,-0.04974675203744183,2025H2,2025Q3,0.10265756399787862
TAGUSDT,2025-07-25,2025-07-26,2025-07-31,XRPUSDT,-0.015044148307379194,2025H2,2025Q3,0.10265756399787862
TAGUSDT,2025-07-25,2025-07-26,2025-07-31,DOGEUSDT,-0.0751032463102907,2025H2,2025Q3,0.10265756399787862
TAGUSDT,2025-07-25,2025-07-26,2025-07-31,ADAUSDT,-0.06757528796654241,2025H2,2025Q3,0.10265756399787862
TAGUSDT,2025-07-25,2025-07-26,2025-07-31,AVAXUSDT,-0.03114277489094053,2025H2,2025Q3,0.10265756399787862
TAGUSDT,2025-07-25,2025-07-26,2025-07-31,LINKUSDT,-0.03365073770761165,2025H2,2025Q3,0.10265756399787862
TAGUSDT,2025-07-25,2025-07-26,2025-07-31,LTCUSDT,-0.02953067076910614,2025H2,2025Q3,0.10265756399787862
TAGUSDT,2025-07-25,2025-07-26,2025-07-31,BCHUSDT,0.05765767616782311,2025H2,2025Q3,0.10265756399787862
TAGUSDT,2025-07-25,2025-07-26,2025-07-31,FILUSDT,-0.06308046512119779,2025H2,2025Q3,0.10265756399787862
TAGUSDT,2025-07-25,2025-07-26,2025-07-31,NEARUSDT,-0.07343414492447461,2025H2,2025Q3,0.10265756399787862
TAGUSDT,2025-07-25,2025-07-26,2025-07-31,WIFUSDT,-0.10497734016394207,2025H2,2025Q3,0.10265756399787862
ESPORTSUSDT,2025-07-29,2025-07-30,2025-08-04,BTCUSDT,-0.031487077358844616,2025H2,2025Q3,0.09976523848744123
ESPORTSUSDT,2025-07-29,2025-07-30,2025-08-04,ETHUSDT,-0.08061783577410749,2025H2,2025Q3,0.09976523848744123
ESPORTSUSDT,2025-07-29,2025-07-30,2025-08-04,BNBUSDT,-0.06950978122944194,2025H2,2025Q3,0.09976523848744123
ESPORTSUSDT,2025-07-29,2025-07-30,2025-08-04,SOLUSDT,-0.11410967163972804,2025H2,2025Q3,0.09976523848744123
ESPORTSUSDT,2025-07-29,2025-07-30,2025-08-04,XRPUSDT,-0.06010109402653312,2025H2,2025Q3,0.09976523848744123
ESPORTSUSDT,2025-07-29,2025-07-30,2025-08-04,DOGEUSDT,-0.11829699640556623,2025H2,2025Q3,0.09976523848744123
ESPORTSUSDT,2025-07-29,2025-07-30,2025-08-04,ADAUSDT,-0.07303675582776598,2025H2,2025Q3,0.09976523848744123
ESPORTSUSDT,2025-07-29,2025-07-30,2025-08-04,AVAXUSDT,-0.13118837374570805,2025H2,2025Q3,0.09976523848744123
ESPORTSUSDT,2025-07-29,2025-07-30,2025-08-04,LINKUSDT,-0.08974892185642351,2025H2,2025Q3,0.09976523848744123
ESPORTSUSDT,2025-07-29,2025-07-30,2025-08-04,LTCUSDT,0.017185066431370296,2025H2,2025Q3,0.09976523848744123
ESPORTSUSDT,2025-07-29,2025-07-30,2025-08-04,BCHUSDT,-0.035275594237572434,2025H2,2025Q3,0.09976523848744123
ESPORTSUSDT,2025-07-29,2025-07-30,2025-08-04,FILUSDT,-0.09293852961897274,2025H2,2025Q3,0.09976523848744123
ESPORTSUSDT,2025-07-29,2025-07-30,2025-08-04,NEARUSDT,-0.10777266752550578,2025H2,2025Q3,0.09976523848744123
ESPORTSUSDT,2025-07-29,2025-07-30,2025-08-04,WIFUSDT,-0.09141691509266742,2025H2,2025Q3,0.09976523848744123
PROVEUSDT,2025-08-05,2025-08-06,2025-08-11,BTCUSDT,0.04395956965162439,2025H2,2025Q3,0.06226300530757212
PROVEUSDT,2025-08-05,2025-08-06,2025-08-11,ETHUSDT,0.1617528869910248,2025H2,2025Q3,0.06226300530757212
PROVEUSDT,2025-08-05,2025-08-06,2025-08-11,BNBUSDT,0.0665210099458717,2025H2,2025Q3,0.06226300530757212
PROVEUSDT,2025-08-05,2025-08-06,2025-08-11,SOLUSDT,0.10584823132926315,2025H2,2025Q3,0.06226300530757212
PROVEUSDT,2025-08-05,2025-08-06,2025-08-11,XRPUSDT,0.07224132458549035,2025H2,2025Q3,0.06226300530757212
PROVEUSDT,2025-08-05,2025-08-06,2025-08-11,DOGEUSDT,0.15627293535868456,2025H2,2025Q3,0.06226300530757212
PROVEUSDT,2025-08-05,2025-08-06,2025-08-11,ADAUSDT,0.09726330542520685,2025H2,2025Q3,0.06226300530757212
PROVEUSDT,2025-08-05,2025-08-06,2025-08-11,AVAXUSDT,0.08354966204422756,2025H2,2025Q3,0.06226300530757212
PROVEUSDT,2025-08-05,2025-08-06,2025-08-11,LINKUSDT,0.2969216980891545,2025H2,2025Q3,0.06226300530757212
PROVEUSDT,2025-08-05,2025-08-06,2025-08-11,LTCUSDT,0.027322534823603004,2025H2,2025Q3,0.06226300530757212
PROVEUSDT,2025-08-05,2025-08-06,2025-08-11,BCHUSDT,0.03280737330255824,2025H2,2025Q3,0.06226300530757212
PROVEUSDT,2025-08-05,2025-08-06,2025-08-11,FILUSDT,0.11611330743408811,2025H2,2025Q3,0.06226300530757212
PROVEUSDT,2025-08-05,2025-08-06,2025-08-11,NEARUSDT,0.10827596961795033,2025H2,2025Q3,0.06226300530757212
PROVEUSDT,2025-08-05,2025-08-06,2025-08-11,WIFUSDT,0.1413410880220492,2025H2,2025Q3,0.06226300530757212
AIOUSDT,2025-08-13,2025-08-14,2025-08-19,BTCUSDT,-0.05976561770326589,2025H2,2025Q3,0.004278124827477914
